,file,index,accuracy,std-dev,t-test,p-val
0,FAC008.mat,0,0.5922181372549019,0.1307376208970841,-4.9595783269708305,1.2881296418727273e-06
1,FAC008.mat,1,0.621109068627451,0.1292136568019442,-3.200921998322399,0.0015429231272106084
2,FAC008.mat,2,0.5492340686274509,0.08553934187831302,-1.7510690941189015,0.08113170543316862
3,FAC008.mat,3,0.5517156862745098,0.08760095030658889,-1.4970788677243327,0.13560463666753259
4,FAC008.mat,4,0.5492953431372549,0.12415948173222727,0.49757633085689823,0.6192098045968749
5,FAC008.mat,5,0.5208026960784313,0.060086827521007566,0.2484579885537989,0.8039792670309339
6,FAC008.mat,6,0.4189950980392157,0.07974184757642602,0.12416912487859012,0.9012788073319185
7,FAC008.mat,7,0.5085171568627451,0.11559918194248943,1.252602096736319,0.2114935839187401
8,FAC008.mat,8,0.5996323529411764,0.1296304506253637,0.9992683818067075,0.318608281594968
9,FAC008.mat,9,0.48707107843137254,0.12188698321395615,0.49757633085689823,0.6192098045968749
10,FAC008.mat,10,0.5188419117647058,0.12103460332791832,-2.5285581649640556,0.012054916047237116
11,FAC008.mat,11,0.5134497549019608,0.10180220433807236,-0.12409440971153952,0.9013379043807479
12,FAC008.mat,12,0.5673406862745098,0.10105463418138165,-2.0073646990329777,0.04576188215791815
13,FAC008.mat,13,0.6310049019607843,0.14449729905722375,-0.4963776388461581,0.620053931297626
14,FAC008.mat,14,0.6438112745098039,0.13348214228310512,-4.196157501261073,3.746710383033929e-05
15,FAC008.mat,15,0.6265625,0.07255832792324003,-4.196157501261073,3.746710383033929e-05
16,FAC008.mat,16,0.6589767156862745,0.11575265376462829,-2.5285581649640556,0.012054916047237116
17,FAC008.mat,17,0.5951899509803922,0.12551879183013448,1.5081221366560675,0.13275635999474988
18,FAC008.mat,18,0.5519301470588235,0.14916508583936622,1.5081221366560675,0.13275635999474988
19,FAC008.mat,19,0.6353553921568628,0.07992082490387617,-3.7605692707550453,0.00021012036899236322
20,FAC008.mat,20,0.6475796568627451,0.09805380080694917,-4.0492831729672885,6.812806192046708e-05
21,FAC008.mat,21,0.5947303921568627,0.056643901475749936,-5.4448862554404585,1.2144819948279578e-07
22,FAC008.mat,22,0.6482230392156862,0.12416923748432024,-4.344832923265779,2.011205325471025e-05
23,FAC008.mat,23,0.6765625,0.09226540931410414,-3.9041167435119175,0.00012101096652563
24,FAC008.mat,24,0.5115502450980391,0.03093614923711125,9.915441255276995,8.020516593997471e-20
25,FAC008.mat,25,0.5179227941176471,0.10438439165692086,-0.4963776388461581,0.620053931297626
26,FAC008.mat,26,0.5379901960784315,0.11859497357642623,0.9992683818067075,0.318608281594968
27,FAC008.mat,27,0.4728247549019608,0.10688631333439054,-0.4963776388461581,0.620053931297626
