,file,index,accuracy,std-dev,t-test,p-val
0,FAC008.mat,0,0.6030024509803922,0.0632066394169784,-0.6206213979517387,0.5354008791723573
1,FAC008.mat,1,0.5314031862745099,0.13515431497421412,-0.4963776388461581,0.620053931297626
2,FAC008.mat,2,0.48844975490196074,0.13297169711158463,-0.9944316235838353,0.3209517840302982
3,FAC008.mat,3,0.5261948529411764,0.06684399596203196,-0.12409440971153952,0.9013379043807479
4,FAC008.mat,4,0.5349264705882353,0.08416236270928305,0.2484579885537989,0.8039792670309339
5,FAC008.mat,5,0.5113664215686274,0.12503093003891133,-0.6206213979517387,0.5354008791723573
6,FAC008.mat,6,0.6520833333333333,0.11839193066033897,0.37291185884393824,0.709522619140147
7,FAC008.mat,7,0.5903186274509804,0.07385934962812377,0.8732960061725276,0.38332017731096324
8,FAC008.mat,8,0.5105085784313725,0.14393962414437855,-0.12409440971153952,0.9013379043807479
9,FAC008.mat,9,0.6025428921568627,0.08187732286803252,0.37291185884393824,0.709522619140147
10,FAC008.mat,10,0.6010416666666667,0.09205632014778915,0.12416912487859012,0.9012788073319185
11,FAC008.mat,11,0.4933210784313726,0.13393799140953278,0.6224974115346996,0.5341689213137213
12,FAC008.mat,12,0.5246936274509804,0.1311536045706641,0.6224974115346996,0.5341689213137213
13,FAC008.mat,13,0.5227941176470589,0.12154472062924503,0.6224974115346996,0.5341689213137213
14,FAC008.mat,14,0.5203431372549019,0.07573777281939098,0.2484579885537989,0.8039792670309339
15,FAC008.mat,15,0.41060049019607847,0.0943591441571651,-0.4963776388461581,0.620053931297626
16,FAC008.mat,16,0.4409313725490196,0.07161865780849211,-0.2481589657128101,0.804210356927639
17,FAC008.mat,17,0.44185049019607847,0.13720077002836534,0.0,1.0
18,FAC008.mat,18,0.5951899509803922,0.09036309144926519,-0.4963776388461581,0.620053931297626
19,FAC008.mat,19,0.5280330882352942,0.08383928887193641,-0.12409440971153952,0.9013379043807479
20,FAC008.mat,20,0.47184436274509806,0.0916643268598177,0.0,1.0
21,FAC008.mat,21,0.46449142156862744,0.09943517780783712,-0.12409440971153952,0.9013379043807479
22,FAC008.mat,22,0.5246936274509804,0.0683756266897164,-0.12409440971153952,0.9013379043807479
23,FAC008.mat,23,0.5095894607843138,0.1041934392858442,-0.3722384485692151,0.7100232797666239
